date,sales,covers,outside,apparent_temperature,humidity,precip_intensity_max,precip_max_time,precip_prob,precip_type,pressure,summary,temperature,day_of_week,month
2017-01-02,13159.84,173,0,35.58,0.92,0.0242,15:00:00,0.79,rain,1027.98,rain,39.06,0,1
2017-01-03,12442.11,178,0,41.5,0.94,0.0913,17:00:00,0.77,rain,1000.08,rain,43.19,1,1
2017-01-04,12927.64,172,0,36.81,0.4,0.0176,00:00:00,0.0,rain,1002.55,clear-night,42.29,2,1
2017-01-05,14457.79,188,0,27.11,0.48,0.0,05:01:00,0.0,none,1014.61,cloudy,31.36,3,1
2017-01-06,15331.97,192,0,24.74,0.48,0.0019,12:00:00,0.0,snow,1022.8,partly-cloudy-night,29.42,4,1
2017-01-07,16245.74,200,0,12.75,0.86,0.0005,16:00:00,0.0,snow,1019.96,fog,20.76,5,1
2017-01-08,14428.09,187,0,12.43,0.5,0.0,05:01:00,0.0,none,1032.24,partly-cloudy-night,20.61,6,1
2017-01-09,12604.6,172,0,20.6,0.6,0.0,05:01:00,0.0,none,1038.82,partly-cloudy-night,20.6,0,1
2017-01-10,13227.15,174,0,36.32,0.82,0.0046,23:00:00,0.0,rain,1028.4,cloudy,36.32,1,1
2017-01-11,15294.74,188,0,45.38,0.83,0.0999,03:00:00,0.0,rain,1024.75,partly-cloudy-night,45.38,2,1
2017-01-12,15518.55,180,0,61.38,0.7,0.0873,00:00:00,0.0,rain,1016.83,partly-cloudy-night,61.38,3,1
2017-01-13,14839.62,204,0,30.67,0.46,0.0,05:01:00,0.0,none,1036.88,clear-night,35.67,4,1
2017-01-14,17289.53,225,0,29.35,0.9,0.0007,17:00:00,0.0,none,1029.87,cloudy,29.35,5,1
2017-01-15,15491.24,222,0,32.81,0.64,0.0076,12:00:00,0.0,rain,1028.75,clear-night,32.81,6,1
2017-01-16,13852.72,198,0,38.64,0.61,0.0003,14:00:00,0.0,none,1027.4,partly-cloudy-night,38.64,0,1
2017-01-17,11401.96,135,0,39.16,0.92,0.0614,19:00:00,1.0,rain,1017.45,rain,39.16,1,1
2017-01-18,13072.37,178,0,40.71,0.87,0.0218,04:00:00,0.0,rain,1017.04,cloudy,40.71,2,1
2017-01-19,14309.93,181,0,41.9,0.73,0.0,05:01:00,0.0,none,1017.13,partly-cloudy-night,41.9,3,1
2017-01-20,16909.2,203,0,40.89,0.9,0.023,18:00:00,0.56,rain,1013.34,rain,40.89,4,1
2017-01-21,17803.79,239,0,45.52,0.93,0.0016,00:00:00,0.0,rain,1009.74,cloudy,45.52,5,1
2017-01-22,11864.92,167,0,46.11,0.85,0.0034,18:00:00,0.0,rain,1007.34,cloudy,47.89,6,1
2017-01-23,13118.67,154,0,30.42,0.9,0.1405,20:00:00,1.0,rain,1003.1,rain,37.0,0,1
2017-01-24,15002.2,172,0,33.08,0.86,0.1224,00:00:00,0.65,rain,995.82,rain,38.69,1,1
2017-01-25,15672.27,195,0,43.1,0.71,0.0015,00:00:00,0.0,rain,1004.03,partly-cloudy-night,43.1,2,1
2017-01-26,13775.48,145,0,40.0,0.56,0.0061,11:00:00,0.0,rain,998.44,partly-cloudy-night,44.19,3,1
2017-01-27,15530.01,195,0,34.08,0.58,0.0,05:01:00,0.0,none,1003.06,cloudy,38.99,4,1
2017-01-28,17798.77,216,0,33.72,0.57,0.0,05:01:00,0.0,none,1007.07,cloudy,36.61,5,1
2017-01-29,13957.47,198,0,37.06,0.47,0.0,05:01:00,0.0,none,1006.94,partly-cloudy-night,37.06,6,1
2017-01-30,13181.96,182,0,31.76,0.44,0.0,05:01:00,0.0,none,1012.54,clear-night,31.76,0,1
2017-01-31,14639.51,161,0,30.62,0.86,0.0003,15:00:00,0.0,none,1010.03,cloudy,30.62,1,1
2017-02-01,14123.7,192,0,39.55,0.66,0.0052,12:00:00,0.0,rain,1015.95,partly-cloudy-night,41.24,2,2
2017-02-02,17747.13,179,0,33.14,0.53,0.0,05:01:00,0.0,none,1020.64,partly-cloudy-night,36.37,3,2
2017-02-03,17399.43,196,0,24.85,0.45,0.0,05:01:00,0.0,none,1020.68,cloudy,30.71,4,2
2017-02-04,17545.95,216,0,28.06,0.4,0.0,05:01:00,0.0,none,1026.33,clear-night,31.29,5,2
2017-02-05,0.0,0,0,36.49,0.48,0.0,05:01:00,0.0,none,1012.31,partly-cloudy-night,38.94,6,2
2017-02-06,12541.53,164,0,39.99,0.69,0.0,05:01:00,0.0,none,1018.27,clear-night,39.99,0,2
2017-02-07,14185.24,172,0,35.25,0.93,0.0731,12:00:00,0.0,rain,1007.25,cloudy,38.14,1,2
2017-02-08,14382.57,183,0,47.83,0.58,0.0147,04:00:00,0.0,rain,1006.03,partly-cloudy-night,47.83,2,2
2017-02-09,13655.02,186,0,9.89,0.54,0.0075,06:00:00,0.0,snow,1011.08,partly-cloudy-night,20.88,3,2
2017-02-10,15970.63,166,0,23.96,0.56,0.0071,15:00:00,0.0,snow,1022.18,cloudy,28.87,4,2
2017-02-11,16634.66,221,0,40.32,0.65,0.0127,13:00:00,0.0,rain,1016.38,partly-cloudy-night,40.32,5,2
2017-02-12,14299.8,193,0,34.4,0.94,0.0181,13:00:00,0.5,rain,1005.48,rain,34.4,6,2
2017-02-13,14230.93,192,0,25.59,0.58,0.0061,12:00:00,0.0,snow,1014.03,partly-cloudy-night,32.6,0,2
2017-02-14,14481.16,186,0,36.52,0.65,0.0059,15:00:00,0.0,rain,1008.79,clear-night,36.52,1,2
2017-02-15,15609.01,193,0,32.07,0.78,0.0032,13:00:00,0.26,rain,995.37,cloudy,37.47,2,2
2017-02-16,15115.68,193,0,23.62,0.53,0.0,05:01:00,0.0,none,1006.68,partly-cloudy-night,30.87,3,2
2017-02-17,16962.3,198,0,37.94,0.45,0.0,05:01:00,0.0,none,1011.67,clear-night,37.94,4,2
2017-02-18,15932.2,211,0,55.52,0.47,0.0,05:01:00,0.0,none,1004.57,clear-night,55.52,5,2
2017-02-19,15567.31,195,0,54.49,0.46,0.0,05:01:00,0.0,none,1012.24,clear-night,54.49,6,2
2017-02-20,12690.5,184,0,41.97,0.31,0.0,05:01:00,0.0,none,1026.07,clear-night,44.46,0,2
2017-02-21,13379.98,186,0,41.45,0.71,0.0,05:01:00,0.0,none,1022.59,partly-cloudy-night,41.45,1,2
2017-02-22,12914.12,172,0,49.82,0.73,0.0,05:01:00,0.0,none,1012.75,partly-cloudy-night,49.82,2,2
2017-02-23,13450.75,185,0,56.74,0.78,0.0,05:01:00,0.0,none,1011.24,partly-cloudy-night,56.74,3,2
2017-02-24,14834.67,211,0,61.06,0.77,0.0,05:01:00,0.0,none,1011.06,partly-cloudy-night,61.06,4,2
2017-02-25,16599.52,232,0,52.18,0.9,0.1641,20:00:00,1.0,rain,1000.85,rain,52.18,5,2
2017-02-26,14263.85,198,0,34.59,0.46,0.0,02:00:00,0.0,none,1022.15,partly-cloudy-night,37.75,6,2
2017-02-27,13716.86,169,0,48.55,0.52,0.0,05:01:00,0.0,none,1029.25,partly-cloudy-night,48.55,0,2
2017-02-28,15136.09,157,0,51.81,0.9,0.0,05:01:00,0.0,none,1020.57,cloudy,51.81,1,2
2017-03-01,13773.48,177,0,65.76,0.61,0.0827,12:00:00,0.0,rain,997.46,clear-night,65.76,2,3
2017-03-02,15066.19,179,0,35.75,0.34,0.0014,02:00:00,0.0,rain,1016.13,clear-night,40.41,3,3
2017-03-03,14819.79,188,0,24.47,0.55,0.0,05:01:00,0.0,none,1026.66,partly-cloudy-night,31.1,4,3
2017-03-04,18980.78,236,0,13.64,0.31,0.0,05:01:00,0.0,none,1034.61,clear-night,22.65,5,3
2017-03-05,14517.5,215,0,30.91,0.26,0.0,05:01:00,0.0,none,1033.91,clear-night,30.91,6,3
2017-03-06,13041.74,165,0,39.38,0.54,0.0,05:01:00,0.0,none,1030.78,cloudy,39.38,0,3
2017-03-07,13784.06,168,0,48.34,0.87,0.0318,11:00:00,0.0,rain,1019.58,partly-cloudy-night,48.34,1,3
2017-03-08,14269.45,187,0,55.23,0.33,0.0146,07:00:00,0.0,rain,1012.25,clear-night,55.23,2,3
2017-03-09,14775.67,188,0,52.4,0.32,0.0,05:01:00,0.0,none,1014.93,partly-cloudy-night,52.4,3,3
2017-03-10,15135.91,192,0,24.96,0.47,0.0232,16:00:00,0.0,snow,1012.52,partly-cloudy-night,31.61,4,3
2017-03-11,18060.54,210,0,17.49,0.49,0.0,05:01:00,0.0,none,1022.62,partly-cloudy-night,25.07,5,3
2017-03-12,14304.03,193,0,20.81,0.37,0.0,05:01:00,0.0,none,1026.9,clear-night,27.72,6,3
2017-03-13,13130.57,177,0,27.76,0.49,0.0005,15:00:00,0.0,none,1028.04,partly-cloudy-night,31.26,0,3
2017-03-14,0.0,0,0,21.77,0.82,0.0212,10:00:00,0.0,snow,993.63,cloudy,29.62,1,3
2017-03-15,13946.54,174,0,16.76,0.55,0.0,05:01:00,0.0,none,1006.81,cloudy,25.77,2,3
2017-03-16,14506.04,185,0,33.02,0.35,0.021,15:00:00,0.19,rain,1015.55,clear-night,37.42,3,3
2017-03-17,18270.45,212,0,41.57,0.37,0.0088,14:00:00,0.0,rain,1022.36,clear-night,41.57,4,3
2017-03-18,17417.11,221,0,30.53,0.89,0.0109,19:00:00,0.83,sleet,1021.4,sleet,34.81,5,3
2017-03-19,15175.57,200,0,43.82,0.37,0.0004,11:00:00,0.0,none,1020.4,clear-night,43.82,6,3
2017-03-20,13641.76,189,0,48.54,0.32,0.0,05:01:00,0.0,none,1015.28,partly-cloudy-night,48.54,0,3
2017-03-21,13990.11,177,0,54.19,0.43,0.0,05:01:00,0.0,none,1010.56,partly-cloudy-night,54.19,1,3
2017-03-22,13219.24,182,0,21.24,0.27,0.0,05:01:00,0.0,none,1026.71,clear-night,29.42,2,3
2017-03-23,12274.55,166,0,39.66,0.25,0.0,05:01:00,0.0,none,1033.22,clear-night,39.66,3,3
2017-03-24,14918.99,193,0,52.53,0.55,0.001,14:00:00,0.0,none,1019.86,partly-cloudy-night,52.53,4,3
2017-03-25,17790.2,230,0,44.57,0.8,0.0028,20:00:00,0.28,rain,1026.05,cloudy,45.58,5,3
2017-03-26,15494.25,212,0,37.21,0.84,0.0083,04:00:00,0.0,rain,1028.38,cloudy,40.23,6,3
2017-03-27,14012.57,175,0,50.48,0.85,0.0789,10:00:00,0.0,rain,1015.37,partly-cloudy-night,50.48,0,3
2017-03-28,13764.82,183,0,42.62,0.94,0.0675,12:00:00,0.98,rain,1012.63,rain,42.62,1,3
2017-03-29,13511.06,189,0,51.27,0.39,0.0047,00:00:00,0.0,rain,1020.19,clear-night,51.27,2,3
2017-03-30,14750.53,180,0,43.81,0.57,0.0,00:00:00,0.0,none,1020.54,cloudy,45.03,3,3
2017-03-31,14993.56,192,0,34.03,0.92,0.1179,20:00:00,1.0,rain,1008.21,rain,39.55,4,3
2017-04-01,18240.05,230,0,44.38,0.69,0.0229,00:00:00,0.0,rain,1014.78,cloudy,45.85,5,4
2017-04-02,13855.4,201,0,58.42,0.35,0.0,05:01:00,0.0,none,1017.19,clear-night,58.42,6,4
2017-04-03,14837.15,187,0,52.91,0.59,0.0009,00:00:00,0.0,none,1014.52,partly-cloudy-night,52.91,0,4
2017-04-04,13197.14,181,0,49.02,0.9,0.3501,04:00:00,0.0,rain,1003.76,cloudy,49.02,1,4
2017-04-05,12760.13,176,1,52.08,0.73,0.0,05:01:00,0.0,none,1014.6,clear-night,52.08,2,4
2017-04-06,13259.94,183,0,48.43,0.94,0.2229,17:00:00,0.49,rain,989.22,rain,48.94,3,4
2017-04-07,15871.63,201,0,38.8,0.61,0.0013,13:00:00,0.0,rain,1000.1,cloudy,43.56,4,4
2017-04-08,17201.92,231,0,53.42,0.3,0.0,05:01:00,0.0,none,1011.65,clear-night,53.42,5,4
2017-04-09,13944.97,207,0,56.58,0.42,0.0,05:01:00,0.0,none,1019.94,clear-night,56.58,6,4
2017-04-10,17458.15,252,1,71.46,0.38,0.0,05:01:00,0.0,none,1018.55,clear-night,71.46,0,4
2017-04-11,15865.8,250,1,71.97,0.49,0.0,05:01:00,0.0,none,1017.87,clear-night,71.97,1,4
2017-04-12,19837.87,268,1,71.18,0.37,0.0094,13:00:00,0.0,rain,1020.55,clear-night,71.18,2,4
2017-04-13,19452.21,257,1,60.35,0.32,0.0,05:01:00,0.0,none,1026.5,partly-cloudy-night,60.35,3,4
2017-04-14,20412.7,272,1,57.04,0.42,0.0,05:01:00,0.0,none,1027.5,clear-night,57.04,4,4
2017-04-15,21810.18,289,1,60.0,0.73,0.0,05:01:00,0.0,none,1021.51,cloudy,60.0,5,4
2017-04-16,18083.99,296,1,80.52,0.41,0.0009,17:00:00,0.0,rain,1008.26,clear-day,80.52,6,4
2017-04-17,15066.58,218,1,66.91,0.26,0.0,05:01:00,0.0,none,1016.94,clear-day,66.91,0,4
2017-04-18,13495.61,183,1,52.69,0.59,0.0,05:01:00,0.0,none,1030.36,clear-day,52.69,1,4
2017-04-19,12213.75,174,0,46.95,0.79,0.003,22:00:00,0.0,rain,1026.43,cloudy,48.52,2,4
2017-04-20,15218.24,210,1,59.59,0.75,0.0329,08:00:00,0.0,rain,1017.07,cloudy,59.59,3,4
2017-04-21,16031.95,199,1,51.96,0.89,0.0599,02:00:00,0.0,rain,1012.3,cloudy,51.96,4,4
2017-04-22,17513.95,225,0,54.0,0.77,0.0123,16:00:00,0.0,rain,1014.26,cloudy,54.0,5,4
2017-04-23,17484.27,250,1,55.1,0.61,0.0,05:01:00,0.0,none,1018.95,partly-cloudy-day,55.1,6,4
2017-04-24,14321.38,191,0,55.3,0.66,0.0,05:01:00,0.0,none,1020.21,cloudy,55.3,0,4
2017-04-25,15762.3,170,0,53.51,0.94,0.1511,22:00:00,1.0,rain,1012.24,rain,53.51,1,4
2017-04-26,14203.22,159,1,60.21,0.9,0.0166,00:00:00,0.0,rain,1008.91,cloudy,60.21,2,4
2017-04-27,15568.95,223,1,60.92,0.89,0.0016,02:00:00,0.0,rain,1011.89,cloudy,60.92,3,4
2017-04-28,22179.55,293,1,78.5,0.34,0.0015,05:00:00,0.0,rain,1015.52,clear-day,78.5,4,4
2017-04-29,24920.47,308,1,79.39,0.51,0.0539,06:00:00,0.0,rain,1015.61,partly-cloudy-day,79.36,5,4
2017-04-30,14023.2,204,1,54.02,0.64,0.0,05:01:00,0.0,none,1022.75,cloudy,54.02,6,4
2017-05-01,15385.12,213,1,69.73,0.72,0.0,05:01:00,0.0,none,1006.44,partly-cloudy-day,69.68,0,5
2017-05-02,19039.12,266,1,68.36,0.35,0.0082,07:00:00,0.0,rain,1004.74,partly-cloudy-day,68.36,1,5
2017-05-03,15689.27,218,1,59.72,0.36,0.0,05:01:00,0.0,none,1016.59,clear-day,59.72,2,5
2017-05-04,14832.34,199,1,53.62,0.62,0.0,05:01:00,0.0,none,1022.08,partly-cloudy-day,53.62,3,5
2017-05-05,15769.13,202,0,59.08,0.94,0.391,14:00:00,0.0,rain,1001.27,cloudy,59.05,4,5
2017-05-06,19004.37,263,1,60.39,0.77,0.0265,03:00:00,0.0,rain,994.98,partly-cloudy-day,60.39,5,5
2017-05-07,14938.69,201,0,50.4,0.69,0.0011,17:00:00,0.0,rain,1006.53,cloudy,50.4,6,5
2017-05-08,14801.45,206,1,55.7,0.42,0.0,05:01:00,0.0,none,1012.09,partly-cloudy-day,55.7,0,5
2017-05-09,14619.84,182,1,55.85,0.51,0.0,05:01:00,0.0,none,1014.82,partly-cloudy-day,55.85,1,5
2017-05-10,16527.61,223,1,56.65,0.57,0.0,05:01:00,0.0,none,1016.27,partly-cloudy-day,56.65,2,5
2017-05-11,18698.78,224,1,55.96,0.57,0.0,05:01:00,0.0,none,1015.44,partly-cloudy-day,55.96,3,5
2017-05-12,18947.37,251,1,54.46,0.65,0.0,05:01:00,0.0,none,1016.98,partly-cloudy-day,54.46,4,5
2017-05-13,16634.99,217,0,43.22,0.93,0.132,16:00:00,1.0,rain,1008.91,rain,46.41,5,5
2017-05-14,17818.57,264,1,61.13,0.58,0.012,00:00:00,0.0,rain,1001.47,partly-cloudy-day,61.13,6,5
2017-05-15,19517.05,231,1,65.81,0.45,0.0,05:01:00,0.0,none,1009.75,partly-cloudy-day,65.81,0,5
2017-05-16,20262.87,287,1,74.97,0.39,0.0,05:01:00,0.0,none,1014.16,partly-cloudy-day,74.97,1,5
2017-05-17,18129.5,257,1,86.35,0.46,0.0,05:01:00,0.0,none,1012.67,clear-day,85.59,2,5
2017-05-18,19878.2,270,1,88.36,0.44,0.0,05:01:00,0.0,none,1010.21,clear-day,87.52,3,5
2017-05-19,20266.91,289,1,87.03,0.43,0.0002,17:00:00,0.0,none,1011.19,partly-cloudy-day,86.7,4,5
2017-05-20,23498.47,321,1,60.24,0.57,0.0015,08:00:00,0.0,rain,1026.08,partly-cloudy-day,60.24,5,5
2017-05-21,18246.0,275,1,59.52,0.49,0.0,05:01:00,0.0,none,1025.58,partly-cloudy-day,59.52,6,5
2017-05-22,14307.2,188,0,60.36,0.95,0.0784,16:00:00,0.48,rain,1014.7,rain,60.18,0,5
2017-05-23,17736.03,237,1,65.15,0.62,0.0,05:01:00,0.0,none,1010.11,partly-cloudy-day,65.15,1,5
2017-05-24,17580.3,256,1,63.35,0.67,0.0087,07:00:00,0.0,rain,1008.61,partly-cloudy-day,63.35,2,5
2017-05-25,15073.34,177,0,58.22,0.95,0.0782,00:00:00,0.41,rain,999.88,rain,58.22,3,5
2017-05-26,21686.48,287,1,71.59,0.59,0.0978,01:00:00,0.0,rain,1005.1,partly-cloudy-day,71.59,4,5
2017-05-27,21370.05,304,1,68.63,0.68,0.0,05:01:00,0.0,none,1011.78,cloudy,68.63,5,5
2017-05-28,21784.69,306,1,63.69,0.66,0.0003,00:00:00,0.0,none,1013.89,partly-cloudy-day,63.69,6,5
2017-05-29,14086.2,206,1,57.07,0.86,0.0248,06:00:00,0.0,rain,1018.12,cloudy,57.07,0,5
2017-05-30,13965.62,192,1,58.11,0.89,0.0035,15:00:00,0.0,rain,1019.81,cloudy,58.11,1,5
2017-05-31,18832.98,251,1,71.83,0.69,0.0082,07:00:00,0.0,rain,1013.05,partly-cloudy-day,71.74,2,5
2017-06-01,17440.9,255,1,75.22,0.39,0.0004,00:00:00,0.0,none,1012.01,partly-cloudy-day,75.22,3,6
2017-06-02,23012.79,309,1,71.76,0.35,0.0,05:01:00,0.0,none,1012.49,clear-day,71.76,4,6
2017-06-03,24031.63,323,1,72.09,0.34,0.0061,09:00:00,0.0,rain,1014.05,clear-day,72.09,5,6
2017-06-04,14567.5,210,0,62.38,0.81,0.0086,16:00:00,0.0,rain,1011.63,cloudy,62.38,6,6
2017-06-05,14018.04,197,1,63.66,0.9,0.0232,04:00:00,0.0,rain,1006.99,cloudy,63.41,0,6
2017-06-06,15728.74,180,0,55.76,0.84,0.0151,08:00:00,0.0,rain,1011.09,cloudy,55.76,1,6
2017-06-07,19752.97,256,1,65.89,0.61,0.0,05:01:00,0.0,none,1015.98,partly-cloudy-day,65.89,2,6
2017-06-08,17338.07,188,1,62.37,0.58,0.0,05:01:00,0.0,none,1011.57,partly-cloudy-day,62.37,3,6
2017-06-09,22601.02,292,1,79.13,0.38,0.0,05:01:00,0.0,none,1008.25,partly-cloudy-day,79.13,4,6
2017-06-10,22954.24,312,1,81.93,0.47,0.0,05:01:00,0.0,none,1014.54,partly-cloudy-day,81.59,5,6
2017-06-11,18198.21,284,1,88.88,0.43,0.0,05:01:00,0.0,none,1015.35,clear-day,88.03,6,6
2017-06-12,17578.51,257,1,90.61,0.43,0.0,05:01:00,0.0,none,1013.26,clear-day,89.16,0,6
2017-06-13,16006.31,237,1,93.58,0.45,0.0,05:01:00,0.0,none,1009.83,partly-cloudy-day,90.57,1,6
2017-06-14,18580.99,248,1,75.25,0.47,0.0151,08:00:00,0.0,rain,1015.01,clear-day,75.25,2,6
2017-06-15,20507.23,272,1,69.05,0.59,0.0,05:01:00,0.0,none,1016.57,partly-cloudy-day,69.05,3,6
2017-06-16,20774.78,277,1,66.75,0.91,0.0142,19:00:00,0.17,rain,1013.65,cloudy,66.17,4,6
2017-06-17,21806.1,289,1,72.05,0.91,0.126,14:00:00,0.13,rain,1013.07,cloudy,70.96,5,6
2017-06-18,18156.88,282,1,85.77,0.74,0.0,05:01:00,0.0,none,1008.69,partly-cloudy-day,81.21,6,6
2017-06-19,13991.77,172,0,72.12,0.92,0.1908,19:00:00,1.0,rain,1010.48,rain,70.98,0,6
2017-06-20,18875.86,269,1,81.55,0.41,0.0099,02:00:00,0.0,rain,1013.33,partly-cloudy-day,81.55,1,6
2017-06-21,19154.24,274,1,79.11,0.53,0.0005,18:00:00,0.0,none,1011.57,partly-cloudy-day,79.02,2,6
2017-06-22,20021.36,269,1,82.49,0.59,0.0,05:01:00,0.0,none,1012.46,partly-cloudy-day,80.69,3,6
2017-06-23,16353.36,207,0,85.71,0.76,0.0064,21:00:00,0.19,rain,1003.6,partly-cloudy-day,80.97,4,6
2017-06-24,23524.39,314,1,82.89,0.43,0.309,08:00:00,0.0,rain,1009.53,partly-cloudy-day,82.89,5,6
2017-06-25,18404.04,286,1,78.41,0.53,0.0003,15:00:00,0.0,none,1013.25,partly-cloudy-day,78.39,6,6
2017-06-26,17895.88,251,1,75.35,0.46,0.0,05:01:00,0.0,none,1015.09,clear-day,75.35,0,6
2017-06-27,17814.8,246,1,72.75,0.5,0.043,06:00:00,0.0,rain,1013.9,partly-cloudy-day,72.75,1,6
2017-06-28,21108.38,254,1,76.45,0.44,0.0,05:01:00,0.0,none,1018.68,partly-cloudy-day,76.45,2,6
2017-06-29,18345.13,261,1,78.85,0.64,0.0,05:01:00,0.0,none,1016.95,partly-cloudy-day,78.29,3,6
2017-06-30,20441.16,277,1,87.17,0.61,0.0004,23:00:00,0.0,none,1013.02,partly-cloudy-day,83.56,4,6
2017-07-01,21305.69,302,1,76.18,0.85,0.0593,20:00:00,0.65,rain,1011.97,rain,74.96,5,7
2017-07-02,22313.93,344,1,86.61,0.53,0.0,05:01:00,0.0,none,1013.93,partly-cloudy-day,84.61,6,7
2017-07-03,21828.74,301,1,84.41,0.55,0.0026,00:00:00,0.0,rain,1014.54,partly-cloudy-day,82.64,0,7
