date,sales,covers,outside,apparent_temperature,humidity,precip_intensity_max,precip_max_time,precip_prob,precip_type,pressure,summary,temperature,day_of_week,month
2019-01-06,12405.14,182,0,30.02,0.44,0.0001,12:00:00,0.0,none,1021.62,partly-cloudy-night,38.42,6,1
2019-01-07,14222.67,178,0,31.57,0.34,0.0,05:01:00,0.0,none,1028.72,cloudy,31.57,0,1
2019-01-08,10811.32,167,0,41.97,0.92,0.0792,00:00:00,0.06,rain,1006.89,cloudy,41.97,1,1
2019-01-09,12985.09,173,0,30.43,0.43,0.0792,00:00:00,0.0,rain,1003.79,partly-cloudy-night,37.97,2,1
2019-01-10,13196.76,151,0,22.21,0.53,0.0,05:01:00,0.0,none,1012.98,partly-cloudy-night,31.44,3,1
2019-01-11,14699.25,187,0,16.39,0.33,0.0,05:01:00,0.0,none,1028.1,clear-night,25.78,4,1
2019-01-12,17112.96,214,0,27.76,0.42,0.0,05:01:00,0.0,none,1033.23,partly-cloudy-night,30.78,5,1
2019-01-13,14285.0,189,0,19.9,0.46,0.0023,02:00:00,0.0,snow,1026.44,partly-cloudy-night,29.02,6,1
2019-01-14,14422.25,189,0,28.65,0.48,0.0,05:01:00,0.0,none,1021.18,clear-night,28.65,0,1
2019-01-15,13893.17,190,0,31.01,0.56,0.0,05:01:00,0.0,none,1020.62,clear-night,31.01,1,1
2019-01-16,12378.42,178,0,31.67,0.52,0.0,05:01:00,0.0,none,1019.96,partly-cloudy-night,37.95,2,1
2019-01-17,13888.74,183,0,26.75,0.49,0.0,05:01:00,0.0,none,1026.56,partly-cloudy-night,29.87,3,1
2019-01-18,15526.62,192,0,31.11,0.84,0.0034,12:00:00,0.0,snow,1019.53,partly-cloudy-night,35.25,4,1
2019-01-19,15916.88,212,0,30.52,0.77,0.059,00:00:00,0.0,rain,1017.38,cloudy,36.73,5,1
2019-01-20,16673.0,212,0,2.42,0.59,0.1636,03:00:00,0.0,rain,1003.67,partly-cloudy-night,17.81,6,1
2019-01-21,11967.25,171,0,-3.83,0.43,0.0,05:01:00,0.0,none,1024.97,clear-night,11.62,0,1
2019-01-22,13409.07,187,0,27.2,0.42,0.0,05:01:00,0.0,none,1037.03,partly-cloudy-night,27.2,1,1
2019-01-23,13602.0,182,0,39.42,0.75,0.0,05:01:00,0.0,none,1017.18,cloudy,41.68,2,1
2019-01-24,13681.91,194,0,33.8,0.68,0.218,12:00:00,0.0,rain,1001.59,cloudy,40.84,3,1
2019-01-25,17980.69,202,0,25.91,0.32,0.0,05:01:00,0.0,none,1019.62,clear-night,33.17,4,1
2019-01-26,25000.0,75,0,32.18,0.47,0.0,05:01:00,0.0,none,1024.09,cloudy,32.18,5,1
2019-01-27,13926.0,179,0,39.89,0.53,0.0001,22:00:00,0.0,none,1014.57,partly-cloudy-night,42.5,6,1
2019-01-28,15725.4,190,0,26.84,0.42,0.0,05:01:00,0.0,none,1017.74,clear-night,26.84,0,1
2019-01-29,13610.53,158,0,34.02,0.92,0.0611,20:00:00,1.0,rain,1009.38,rain,40.06,1,1
2019-01-30,14601.53,174,0,-5.39,0.33,0.005,16:00:00,0.0,rain,1020.03,clear-night,11.15,2,1
2019-01-31,15421.91,186,0,2.62,0.36,0.0,05:01:00,0.0,none,1029.6,clear-night,14.46,3,1
2019-02-01,16049.24,195,0,13.44,0.44,0.0001,16:00:00,0.0,none,1028.79,partly-cloudy-night,19.67,4,2
2019-02-02,18353.31,229,0,22.8,0.64,0.0,05:01:00,0.0,none,1019.12,partly-cloudy-night,31.27,5,2
2019-02-03,0.0,0,0,36.68,0.78,0.0,05:01:00,0.0,none,1020.07,partly-cloudy-night,39.47,6,2
2019-02-04,11976.75,169,0,43.62,0.75,0.0,05:01:00,0.0,none,1016.14,clear-night,43.62,0,2
2019-02-05,14941.96,183,0,53.57,0.65,0.0002,04:00:00,0.0,none,1016.23,partly-cloudy-night,53.57,1,2
2019-02-06,14392.54,191,0,35.69,0.9,0.1027,22:00:00,0.86,rain,1019.84,rain,40.79,2,2
2019-02-07,14755.85,188,0,40.86,0.91,0.0822,00:00:00,0.0,rain,1019.02,cloudy,42.77,3,2
2019-02-08,14796.74,186,0,32.76,0.36,0.0844,02:00:00,0.0,rain,1019.37,clear-night,40.8,4,2
2019-02-09,18597.28,216,0,22.72,0.4,0.0,05:01:00,0.0,none,1039.37,clear-night,29.4,5,2
2019-02-10,14265.28,211,0,28.32,0.37,0.0,05:01:00,0.0,none,1030.9,partly-cloudy-night,33.51,6,2
2019-02-11,13817.81,183,0,31.76,0.47,0.0019,11:00:00,0.0,snow,1027.49,partly-cloudy-night,35.28,0,2
2019-02-12,13575.01,160,0,26.68,0.94,0.0435,00:00:00,0.68,rain,1013.07,rain,34.26,1,2
2019-02-13,15300.51,175,0,26.44,0.53,0.0435,00:00:00,0.0,rain,1009.51,clear-night,34.74,2,2
2019-02-14,15169.45,184,0,41.44,0.43,0.0082,13:00:00,0.0,rain,1017.3,partly-cloudy-night,41.44,3,2
2019-02-15,16749.41,219,0,51.95,0.63,0.0013,05:00:00,0.0,rain,1003.66,cloudy,51.95,4,2
2019-02-16,16851.88,233,0,31.42,0.44,0.0002,00:00:00,0.0,none,1013.94,clear-night,37.4,5,2
2019-02-17,16455.36,230,0,28.56,0.64,0.0092,00:00:00,0.0,rain,1017.35,cloudy,34.05,6,2
2019-02-18,15747.65,188,0,21.39,0.54,0.0258,06:00:00,0.0,rain,1021.88,partly-cloudy-night,31.36,0,2
2019-02-19,13941.2,178,0,28.19,0.34,0.0,05:01:00,0.0,none,1035.9,clear-night,32.86,1,2
2019-02-20,13769.0,157,0,23.69,0.94,0.0661,00:00:00,0.55,rain,1026.25,sleet,29.79,2,2
2019-02-21,14799.51,190,0,44.34,0.57,0.0923,01:00:00,0.0,rain,1017.39,clear-night,46.64,3,2
2019-02-22,17253.5,210,0,35.91,0.49,0.0006,22:00:00,0.0,none,1030.28,clear-night,39.95,4,2
2019-02-23,17842.15,229,0,35.06,0.77,0.0041,00:00:00,0.0,rain,1026.69,cloudy,38.19,5,2
2019-02-24,13862.72,197,0,39.49,0.81,0.1716,07:00:00,0.0,rain,995.92,partly-cloudy-night,45.69,6,2
2019-02-25,13771.25,162,0,27.04,0.34,0.0013,11:00:00,0.0,rain,1018.56,clear-night,35.45,0,2
2019-02-26,13913.67,178,0,21.22,0.37,0.0016,06:00:00,0.0,snow,1029.43,partly-cloudy-night,30.13,1,2
2019-02-27,27909.75,179,0,21.22,0.59,0.0015,23:00:00,0.0,snow,1020.74,cloudy,28.43,2,2
2019-02-28,14560.02,169,0,27.14,0.41,0.0034,03:00:00,0.0,snow,1024.76,clear-night,32.5,3,2
2019-03-01,14837.11,194,0,28.18,0.81,0.0168,13:00:00,0.0,snow,1024.75,cloudy,34.1,4,3
2019-03-02,19093.57,198,0,34.18,0.75,0.0419,05:00:00,0.0,snow,1017.51,cloudy,38.7,5,3
2019-03-03,13957.5,188,0,33.06,0.96,0.0881,22:00:00,0.76,snow,1014.59,snow,33.06,6,3
2019-03-04,13369.25,188,0,28.53,0.51,0.0775,01:00:00,0.0,snow,1012.87,partly-cloudy-night,33.88,0,3
2019-03-05,13599.77,175,0,20.34,0.42,0.0019,13:00:00,0.0,snow,1014.62,clear-night,28.59,1,3
2019-03-06,11925.17,153,0,14.46,0.48,0.0018,04:00:00,0.0,snow,1022.99,partly-cloudy-night,23.05,2,3
2019-03-07,15261.42,204,0,24.57,0.45,0.0013,06:00:00,0.0,snow,1026.87,partly-cloudy-night,29.75,3,3
2019-03-08,17086.85,212,0,35.87,0.57,0.0054,12:00:00,0.0,snow,1024.25,partly-cloudy-night,35.87,4,3
2019-03-09,19019.56,269,0,35.8,0.59,0.003,11:00:00,0.0,rain,1026.84,clear-night,38.42,5,3
2019-03-10,15061.3,206,0,39.74,0.97,0.0946,11:00:00,0.0,rain,1013.2,cloudy,39.74,6,3
2019-03-11,14179.58,191,0,50.89,0.31,0.0001,00:00:00,0.0,none,1015.83,clear-night,50.89,0,3
2019-03-12,14019.5,191,0,33.66,0.4,0.0003,13:00:00,0.0,none,1024.67,clear-night,39.9,1,3
2019-03-13,16744.55,183,0,34.39,0.62,0.0016,17:00:00,0.0,rain,1026.29,partly-cloudy-night,39.74,2,3
2019-03-14,14913.4,180,0,44.63,0.72,0.0,05:01:00,0.0,none,1018.22,partly-cloudy-night,47.98,3,3
2019-03-15,15491.38,197,0,61.88,0.71,0.1669,22:00:00,0.0,rain,1003.35,partly-cloudy-night,61.88,4,3
2019-03-16,16980.42,211,0,38.58,0.39,0.0123,00:00:00,0.0,rain,1017.83,partly-cloudy-night,44.08,5,3
2019-03-17,14554.25,189,0,36.78,0.29,0.0,05:01:00,0.0,none,1021.39,clear-night,41.98,6,3
2019-03-18,14174.46,186,0,39.8,0.36,0.0,05:01:00,0.0,none,1025.72,partly-cloudy-night,42.02,0,3
2019-03-19,13480.41,188,0,42.34,0.38,0.0014,02:00:00,0.0,rain,1028.75,partly-cloudy-night,44.34,1,3
2019-03-20,12259.69,167,0,38.87,0.6,0.0001,04:00:00,0.0,none,1026.06,clear-night,44.24,2,3
2019-03-21,13971.17,176,0,38.12,0.86,0.0813,00:00:00,0.68,rain,1009.01,rain,44.05,3,3
2019-03-22,15905.09,216,0,39.99,0.51,0.1578,01:00:00,0.0,rain,997.07,partly-cloudy-night,45.81,4,3
2019-03-23,17432.25,215,0,39.19,0.23,0.0001,05:00:00,0.0,none,1017.05,clear-night,45.3,5,3
2019-03-24,14233.0,220,0,57.67,0.23,0.0,05:01:00,0.0,none,1016.86,partly-cloudy-night,57.67,6,3
2019-03-25,14034.25,188,0,45.46,0.47,0.0001,06:00:00,0.0,none,1017.87,cloudy,47.56,0,3
2019-03-26,14285.5,185,0,41.66,0.17,0.0003,14:00:00,0.0,none,1025.38,clear-night,45.61,1,3
2019-03-27,15776.1,172,0,33.15,0.52,0.001,05:00:00,0.0,none,1032.97,clear-night,38.38,2,3
2019-03-28,13559.5,188,0,40.18,0.72,0.0,05:01:00,0.0,none,1024.36,partly-cloudy-night,44.31,3,3
2019-03-29,16291.09,204,0,54.81,0.68,0.0,05:01:00,0.0,none,1018.93,cloudy,54.81,4,3
2019-03-30,17937.19,243,0,56.66,0.58,0.0002,06:00:00,0.0,none,1012.72,partly-cloudy-night,56.66,5,3
2019-03-31,14248.72,220,0,40.31,0.47,0.0212,13:00:00,0.0,rain,1010.07,partly-cloudy-night,46.25,6,3
2019-04-01,12858.5,167,0,40.04,0.26,0.0,05:01:00,0.0,none,1026.03,clear-night,43.63,0,4
2019-04-02,13983.0,173,0,39.95,0.62,0.0031,23:00:00,0.0,rain,1022.99,cloudy,44.16,1,4
2019-04-03,15275.98,183,1,63.34,0.15,0.0083,03:00:00,0.0,rain,1016.21,clear-night,63.34,2,4
2019-04-04,14172.84,190,0,54.69,0.22,0.0014,12:00:00,0.0,rain,1028.35,clear-night,54.69,3,4
2019-04-05,17164.91,210,0,33.94,0.88,0.0334,23:00:00,0.91,rain,1027.13,rain,38.53,4,4
2019-04-06,19636.7,253,0,61.5,0.44,0.0201,00:00:00,0.0,rain,1021.59,clear-night,61.5,5,4
2019-04-07,15262.66,206,0,55.15,0.66,0.0,05:01:00,0.0,none,1020.13,partly-cloudy-night,55.15,6,4
2019-04-08,13748.75,185,0,72.73,0.46,0.0781,03:00:00,0.0,rain,1005.49,partly-cloudy-night,72.73,0,4
2019-04-09,15610.75,184,0,42.98,0.96,0.0246,19:00:00,0.55,rain,1002.22,rain,45.06,1,4
2019-04-10,16141.53,213,1,52.94,0.36,0.0011,14:00:00,0.0,rain,1014.03,clear-night,52.94,2,4
2019-04-11,15233.42,193,1,43.88,0.45,0.0,05:01:00,0.0,none,1025.17,cloudy,46.32,3,4
2019-04-12,15499.54,195,0,60.18,0.85,0.1513,23:00:00,0.27,rain,1020.16,cloudy,60.18,4,4
2019-04-13,22044.7,309,1,66.27,0.69,0.1411,06:00:00,0.0,rain,1015.83,clear-night,66.27,5,4
2019-04-14,19197.14,273,1,60.33,0.93,0.0041,23:00:00,0.0,rain,1005.07,cloudy,60.24,6,4
2019-04-15,15071.21,207,0,43.64,0.52,0.668,05:00:00,0.0,rain,1004.4,partly-cloudy-day,49.18,0,4
2019-04-16,16704.25,231,1,60.52,0.28,0.0015,17:00:00,0.0,rain,1014.9,partly-cloudy-day,60.52,1,4
2019-04-17,15640.2,210,1,51.89,0.47,0.0021,15:00:00,0.0,rain,1021.89,partly-cloudy-day,51.89,2,4
2019-04-18,18789.73,223,1,57.41,0.78,0.0001,06:00:00,0.0,none,1011.85,partly-cloudy-day,57.41,3,4
2019-04-19,18099.51,256,1,64.36,0.82,0.0251,22:00:00,0.0,rain,1007.6,cloudy,64.36,4,4
2019-04-20,19922.12,285,1,56.76,0.74,0.1668,03:00:00,0.0,rain,1009.76,partly-cloudy-day,56.76,5,4
2019-04-21,17947.38,262,1,57.48,0.66,0.0052,05:00:00,0.0,rain,1017.73,partly-cloudy-day,57.48,6,4
2019-04-22,14521.0,199,0,58.01,0.94,0.0786,16:00:00,0.42,rain,1015.6,rain,58.01,0,4
2019-04-23,15124.71,226,1,62.7,0.64,0.0013,00:00:00,0.0,rain,1010.15,partly-cloudy-day,62.7,1,4
2019-04-24,18315.59,263,1,66.72,0.34,0.0168,01:00:00,0.0,rain,1009.35,clear-day,66.72,2,4
2019-04-25,15795.0,194,0,52.33,0.79,0.0101,19:00:00,0.1,rain,1013.7,cloudy,52.33,3,4
2019-04-26,15665.17,190,0,57.49,0.96,0.1243,13:00:00,0.39,rain,994.6,rain,57.49,4,4
2019-04-27,20572.2,233,1,56.18,0.39,0.0217,04:00:00,0.0,rain,1007.28,clear-day,56.18,5,4
2019-04-28,13385.27,187,1,46.72,0.69,0.0,05:01:00,0.0,none,1020.0,partly-cloudy-day,49.91,6,4
2019-04-29,13533.34,194,1,50.0,0.54,0.0,05:01:00,0.0,none,1026.22,partly-cloudy-day,50.0,0,4
2019-04-30,15476.48,160,1,56.06,0.76,0.0259,05:00:00,0.0,rain,1026.83,partly-cloudy-day,56.06,1,4
2019-05-01,13112.84,174,0,48.02,0.93,0.0008,21:00:00,0.0,rain,1025.62,cloudy,49.94,2,5
2019-05-02,18046.26,208,1,55.15,0.83,0.0097,22:00:00,0.29,rain,1021.41,cloudy,55.15,3,5
2019-05-03,17950.99,236,1,53.37,0.95,0.0746,00:00:00,0.0,rain,1015.8,cloudy,53.37,4,5
2019-05-04,21879.9,304,1,61.36,0.83,0.1101,02:00:00,0.0,rain,1009.88,partly-cloudy-day,61.36,5,5
2019-05-05,14566.4,206,0,51.67,0.95,0.1056,20:00:00,1.0,rain,1009.73,rain,51.67,6,5
2019-05-06,15982.0,210,1,57.84,0.66,0.0257,00:00:00,0.0,rain,1017.88,cloudy,57.84,0,5
2019-05-07,16030.75,219,1,64.03,0.71,0.0618,21:00:00,0.0,rain,1018.86,partly-cloudy-day,64.03,1,5
2019-05-08,13849.69,193,1,59.94,0.63,0.0013,02:00:00,0.0,rain,1022.75,clear-day,59.94,2,5
2019-05-09,16304.6,203,1,54.32,0.7,0.0,05:01:00,0.0,none,1024.7,cloudy,54.32,3,5
2019-05-10,24313.54,301,1,70.8,0.69,0.0143,14:00:00,0.0,rain,1013.24,partly-cloudy-day,70.77,4,5
2019-05-11,20713.68,257,1,65.52,0.43,0.0175,04:00:00,0.0,rain,1015.11,cloudy,65.52,5,5
2019-05-12,12262.59,180,0,40.43,0.92,0.1532,14:00:00,0.39,rain,1011.93,rain,45.31,6,5
2019-05-13,13163.0,179,0,42.75,0.93,0.1593,18:00:00,0.55,rain,1009.97,rain,47.22,0,5
2019-05-14,14125.75,170,0,48.37,0.93,0.0773,20:00:00,0.85,rain,1009.37,rain,48.97,1,5
2019-05-15,17601.21,238,1,62.87,0.56,0.005,00:00:00,0.0,rain,1009.21,partly-cloudy-day,62.87,2,5
2019-05-16,18423.49,247,1,67.44,0.42,0.0117,05:00:00,0.0,rain,1010.53,partly-cloudy-day,67.44,3,5
2019-05-17,21350.49,245,1,74.72,0.55,0.031,22:00:00,0.0,rain,1006.66,partly-cloudy-day,74.72,4,5
2019-05-18,24635.4,314,1,64.52,0.49,0.0003,00:00:00,0.0,none,1016.1,partly-cloudy-day,64.52,5,5
2019-05-19,17560.63,270,1,71.88,0.78,0.011,08:00:00,0.0,rain,1013.02,partly-cloudy-day,71.39,6,5
2019-05-20,17033.5,257,1,82.32,0.47,0.1401,02:00:00,0.01,rain,1005.71,partly-cloudy-day,81.96,0,5
2019-05-21,20307.91,228,1,69.39,0.25,0.0,05:01:00,0.0,none,1015.14,partly-cloudy-day,69.39,1,5
2019-05-22,17455.46,251,1,70.59,0.33,0.0,05:01:00,0.0,none,1022.58,partly-cloudy-day,70.59,2,5
2019-05-23,16084.5,213,1,65.92,0.87,0.0811,17:00:00,0.0,rain,1012.62,partly-cloudy-day,65.59,3,5
2019-05-24,21672.14,300,1,70.53,0.47,0.0015,00:00:00,0.0,rain,1017.47,partly-cloudy-day,70.53,4,5
2019-05-25,25080.0,42,0,62.47,0.59,0.0026,00:00:00,0.0,rain,1019.61,partly-cloudy-day,62.47,5,5
2019-05-26,20863.74,281,1,72.46,0.81,0.0469,19:00:00,0.4,rain,1011.57,rain,71.78,6,5
2019-05-27,19083.49,309,1,77.71,0.36,0.0003,00:00:00,0.0,none,1012.01,partly-cloudy-day,77.71,0,5
2019-05-28,13647.99,181,1,69.29,0.83,0.0581,22:00:00,0.0,rain,1004.7,partly-cloudy-day,68.79,1,5
2019-05-29,13669.77,184,0,56.79,0.96,0.4723,18:00:00,1.0,rain,1007.09,rain,56.79,2,5
2019-05-30,14610.13,180,0,62.47,0.96,0.3532,19:00:00,1.0,rain,1005.95,rain,62.06,3,5
2019-05-31,22367.26,307,1,76.6,0.5,0.0226,01:00:00,0.0,rain,1007.85,partly-cloudy-day,76.6,4,5
2019-06-01,25309.0,334,1,69.51,0.69,0.0023,00:00:00,0.0,rain,1008.67,partly-cloudy-day,69.51,5,6
2019-06-02,17890.58,252,1,74.72,0.64,0.0729,22:00:00,0.0,rain,1004.36,partly-cloudy-day,74.55,6,6
2019-06-03,18854.8,278,1,68.07,0.29,0.0056,00:00:00,0.0,rain,1014.78,clear-day,68.07,0,6
2019-06-04,19001.46,243,1,69.97,0.37,0.0006,11:00:00,0.0,none,1016.41,partly-cloudy-day,69.97,1,6
2019-06-05,15613.58,231,1,76.19,0.71,0.0003,16:00:00,0.0,none,1007.12,partly-cloudy-day,75.58,2,6
2019-06-06,18421.26,253,1,79.75,0.5,0.0968,01:00:00,0.0,rain,1008.61,partly-cloudy-day,79.73,3,6
2019-06-07,21023.88,270,1,69.91,0.77,0.0004,17:00:00,0.0,rain,1014.18,partly-cloudy-day,69.63,4,6
2019-06-08,21201.51,304,1,71.23,0.4,0.0001,01:00:00,0.0,none,1022.45,partly-cloudy-day,71.23,5,6
2019-06-09,20616.1,305,1,69.77,0.37,0.0,05:01:00,0.0,none,1025.03,clear-day,69.77,6,6
2019-06-10,13564.7,184,0,68.41,0.98,0.1024,15:00:00,0.0,rain,1013.24,cloudy,67.38,0,6
2019-06-11,18338.47,253,1,75.07,0.3,0.1434,04:00:00,0.0,rain,1015.6,clear-day,75.07,1,6
2019-06-12,18032.37,246,1,66.83,0.5,0.0,05:01:00,0.0,none,1020.59,partly-cloudy-day,66.83,2,6
2019-06-13,15209.75,207,1,64.41,0.74,0.1757,10:00:00,0.0,rain,1007.32,cloudy,64.41,3,6
2019-06-14,19688.38,292,1,74.2,0.32,0.0217,00:00:00,0.0,rain,1014.42,partly-cloudy-day,74.2,4,6
2019-06-15,21059.31,306,1,77.14,0.42,0.0063,00:00:00,0.0,rain,1015.07,partly-cloudy-day,77.14,5,6
2019-06-16,17868.69,252,1,76.23,0.74,0.0092,20:00:00,0.15,rain,1009.46,partly-cloudy-day,75.51,6,6
2019-06-17,18532.47,265,1,73.81,0.74,0.0037,02:00:00,0.0,rain,1015.15,partly-cloudy-day,73.28,0,6
2019-06-18,14957.13,192,0,70.37,0.96,0.156,18:00:00,0.86,rain,1010.87,rain,69.24,1,6
2019-06-19,14231.25,190,0,68.62,0.95,0.1459,21:00:00,0.0,rain,1008.35,cloudy,67.71,2,6
2019-06-20,16718.5,233,1,75.78,0.87,0.0655,20:00:00,0.22,rain,997.72,partly-cloudy-day,74.52,3,6
2019-06-21,20981.99,262,1,76.32,0.39,0.1372,09:00:00,0.0,rain,1006.62,clear-day,76.32,4,6
2019-06-22,20264.18,340,1,78.54,0.32,0.0,05:01:00,0.0,none,1012.66,partly-cloudy-day,78.54,5,6
2019-06-23,19539.88,292,1,82.07,0.36,0.0,05:01:00,0.0,none,1011.6,clear-day,82.07,6,6
2019-06-24,18136.5,255,1,77.47,0.63,0.0002,18:00:00,0.0,none,1010.14,partly-cloudy-day,77.1,0,6
2019-06-25,18854.7,222,1,84.14,0.66,0.2181,08:00:00,0.0,rain,1010.0,partly-cloudy-day,81.16,1,6
2019-06-26,17092.5,260,1,84.73,0.43,0.0005,00:00:00,0.0,rain,1015.76,partly-cloudy-day,84.73,2,6
2019-06-27,19118.62,258,1,86.31,0.34,0.0001,02:00:00,0.0,none,1019.05,partly-cloudy-day,86.31,3,6
2019-06-28,20351.75,273,1,83.33,0.43,0.0,05:01:00,0.0,none,1019.48,partly-cloudy-day,83.33,4,6
2019-06-29,22065.22,287,1,77.0,0.0,0.0,18:00:00,0.0,rain,1011.0,partly-cloudy-day,76.0,5,6
2019-06-30,18998.74,288,1,79.0,0.0,0.0,16:00:00,0.0,rain,1008.0,partly-cloudy-day,79.0,6,6
2019-07-01,16767.93,256,1,82.0,0.0,0.0,05:01:00,0.0,none,1011.0,partly-cloudy-day,82.0,0,7
2019-07-02,18989.75,262,1,85.0,0.0,0.0,20:00:00,0.0,rain,1007.0,partly-cloudy-day,83.0,1,7
2019-07-03,20938.95,295,1,85.0,0.0,0.0,15:00:00,0.0,rain,1011.0,partly-cloudy-day,82.0,2,7
2019-07-04,18100.15,295,1,82.0,0.0,0.0,13:00:00,0.0,rain,1018.0,clear-day,79.0,3,7
2019-07-05,19768.72,278,1,79.0,0.0,0.0,19:00:00,0.0,rain,1018.0,partly-cloudy-day,77.0,4,7
2019-07-06,17448.6,254,1,83.0,0.0,0.0,19:00:00,0.0,rain,1010.0,rain,79.0,5,7
2019-07-07,17422.51,279,1,76.0,0.0,0.0,02:00:00,0.0,rain,1012.0,clear-day,76.0,6,7
